cap,void_id,ra,dec,z,reff,tot_area,edge_area
NGC,73,129.68300584492604,-3.380228142082022,0.19726363117045795,28.55930431523036,37889.086927701625,6490.605682468
NGC,74,130.25969194917622,-4.484452465371677,0.18721703210410132,17.61548790125429,9296.101433924647,376.36105813090626
NGC,75,201.4809079840347,0.8534251506351624,0.16305426353427724,17.241615678278464,8964.233797891586,0.0
NGC,76,239.43295014602944,7.9033891344985125,0.21837485450494207,26.38019797322598,23859.943040494276,598.3353230134322
NGC,77,208.31077606775054,5.12645537650866,0.21654583240940103,29.648182104523546,34020.36436723886,3449.5440854396666
NGC,78,215.60207228558843,37.927008074784794,0.22623035460380025,32.108862044752534,53653.48513555005,12371.551708576475
NGC,79,165.21488708542657,-4.5932078170603,0.16052591252057294,21.897465535802173,18603.59040547236,3609.946867183346
NGC,80,130.62881748306006,-3.0333897861035104,0.19564597944243195,35.73402503128711,59499.85948913133,6866.966740598906
NGC,81,148.67468891184026,-5.733732345315524,0.20770969880397347,28.736790578465246,33795.746655849456,6005.232566910529
NGC,82,142.20624311711435,-6.437909426955282,0.20455965172468996,23.217406793192847,20646.33130611813,3320.5500528400794
NGC,83,227.38166046284482,2.274332222044559,0.19986823425038214,16.77627066307308,10007.204884102468,1422.9256212134815
NGC,84,273.14535829830675,38.89101467978455,0.18500943150753793,28.042653072358256,39346.23382363381,12014.728693279281
NGC,85,196.66606947629924,-3.5037359745367973,0.17184902494559773,30.081690986429248,33882.02578850278,3290.1293594584495
NGC,86,274.38220800338945,41.82971492361037,0.1707586387745218,16.67374376793574,12836.45856423397,4724.283824849801
NGC,87,138.42809772720955,-5.430258349506788,0.11995530880771564,17.32575617479416,10073.727963349336,1459.5184109048214
NGC,88,197.20749443234624,6.280355288899312,0.19604237666700042,17.841119316115076,15191.502544545254,4001.640475220326
NGC,89,269.0826035984501,32.45283611839645,0.1761734915023011,25.59970310740261,22769.09585550016,1375.0914902127047
NGC,90,225.88239992501445,0.42088485141464643,0.1955780884411168,30.791319986937587,39981.88929730715,4254.311384308241
NGC,91,164.23889519750603,-1.888270881345355,0.17234289975983344,22.322295262490567,19759.339425541122,515.1151861995211
NGC,92,214.67847137678834,-1.5432481897156316,0.17852372701754277,20.302810808354764,15392.25701414463,1831.9919864093115
NGC,93,136.16456528195795,-5.750694463395815,0.22294809468988552,21.579858421790835,17396.590695676186,2230.790473065696
NGC,94,217.93736335746934,38.02287156697393,0.0906582687858244,20.976237247492307,23095.408012301847,7152.430707217067
NGC,95,140.68842005557292,-4.608723466449559,0.1888782291267191,26.651489333225307,24484.433132160277,431.41826464648494
NGC,96,230.8718962814965,4.7235395205680915,0.2030176799048902,34.42540330430499,54483.85517183539,10198.346047715833
NGC,97,274.0009980666975,38.63439087035717,0.17290600863761776,12.944373593183911,5815.870124480494,1004.6503664623
NGC,98,135.6568577497332,-5.803521843785678,0.2332522250586493,18.52325558993697,11995.093012379293,3011.4828856152344
NGC,99,131.8007683007844,-5.4062965604210245,0.21712588857750403,19.60510458220181,14234.733311935086,1441.2032593084793
NGC,100,166.92887619127941,0.8373801954035671,0.22395183072128805,21.933405082084974,15838.331822378095,244.74102825045912
NGC,101,221.84781527255373,0.5318483386434266,0.19586478167694316,17.03254542869238,10366.520704826346,207.30015505387144
NGC,102,258.048963314298,12.266231303450638,0.20122332995606398,24.675884352362022,21545.288102329163,1253.4432993168684
NGC,103,208.288432363846,0.6048687790067789,0.21142625460528314,23.973357252127457,19378.999628575584,99.79260881408297
NGC,104,101.57577893055225,68.73864820784524,0.23247048642394005,20.146775245324992,21079.43388213728,7462.515784808059
NGC,105,159.5331214968448,-6.245505557070865,0.14567683328319053,26.658631493937552,28663.21138559931,4329.279003714317
NGC,106,242.41094566413497,4.4561611983777984,0.07169225708276628,20.218060912718922,17081.03677610738,4009.807312865269
NGC,107,115.6227756358374,28.639757028574955,0.22546446699252395,16.436148135697746,10990.624610806903,2447.5560733498423
NGC,108,227.20842528626807,-2.6668418540331014,0.16666948164604775,24.171901128780632,23336.92135276321,6399.358629054771
NGC,109,215.29739316224652,38.55318499971128,0.21587350763710292,18.812641859894956,12082.774083383014,780.0882073422629
NGC,110,161.9474257443347,-6.251588179402007,0.16364491680306878,35.034611071052986,60378.83071022631,12327.225783170483
NGC,111,127.60952975619203,2.9273510363974906,0.11119887103098504,20.45546984874482,15163.91698908877,3433.9762359021065
NGC,112,183.8836033891782,-0.5983391448034733,0.15143429123799299,17.901337073435343,13431.033352455397,3841.337454730435
NGC,113,136.0439009362637,-3.349840230818633,0.20578118796188063,17.98163166351269,9859.754209789138,0.0
NGC,114,215.8014650057408,38.29709307477711,0.2258151429282343,35.79571600573904,71359.26598832775,17590.634720665184
NGC,115,271.4419591867943,38.45500159233006,0.17229844943466044,18.205374295773833,15310.868114852545,4008.5132261273
NGC,116,141.21744083831504,-1.3833266272762947,0.1735098672153054,20.105660223737317,12433.123820658699,100.0169152360576
NGC,117,208.17715985640825,-0.3287436146561159,0.22072362752938263,35.59621416384977,55994.60155675215,5325.59194327624
NGC,118,221.49445138115243,-2.415710273668305,0.19646285137343988,26.074832719922018,25167.82056834006,3525.5299679782165
NGC,119,218.38615266362936,1.2900435402756028,0.1683795720814783,24.907231791223612,23960.109924751592,3269.9689154380158
NGC,120,273.01691394178033,40.36100044836537,0.11829494864760874,10.899620112130545,4689.185547745519,1793.3925408497305
NGC,121,162.54274868584608,-2.704870125189373,0.22359804035666034,17.867955454537906,9007.858417194468,0.0
NGC,122,224.69698749746232,-1.2193521405828558,0.20992129814691107,27.144402484573938,24447.081086519553,1033.9224513181084
NGC,123,233.96511776793565,6.636526941470803,0.19527573663029296,12.120421186880279,4432.297313088176,698.0911343303071
NGC,124,207.58126341919717,5.956730474021458,0.23055914563463847,14.866977208232314,6229.680878167859,436.90161303175927
NGC,125,220.40907718658391,1.036877396006486,0.2147757448479271,23.157223392186527,19460.36499157864,1713.3157331204286
NGC,126,181.85726728318724,-0.985351049113285,0.23329955485252657,15.377096910584946,10348.61979682424,3061.3745435084943
NGC,127,133.74873706484377,-6.355793950725058,0.1487414628051872,15.685143627248996,8902.00382164836,2070.4077251378953
NGC,128,148.27126803678507,-6.89189020519855,0.17560704794558052,15.102772952749152,7765.632680381827,1404.2336064736328
NGC,129,216.87468362586284,-2.682051156043773,0.1668266736455367,16.733792212597677,8782.880841831042,2068.943912752955
NGC,130,213.50463081941595,-1.0125255705014446,0.16596802042363606,24.88029184403454,22397.525425505857,3046.422992570862
NGC,131,233.78250670469208,34.41616333625352,0.1660873293560888,19.924029477174845,16411.6965854663,3335.1491964975503
NGC,132,211.6664139703145,1.206211310200781,0.1532166158026088,20.26456117405928,12721.556742159542,640.9429688693123
NGC,133,270.42967859247904,30.03371501788967,0.18624773733431949,21.589221244436107,16309.940716976553,2897.2345380014567
NGC,134,201.0156016815686,0.9673029605843648,0.20817472624197592,30.883754039270837,31032.83693908284,43.34823288280139
NGC,135,115.02635289511777,23.166032732823457,0.21202610963559784,15.621241364816163,12022.271333769495,4572.040485799972
NGC,136,184.68211192712286,-0.4833250114624854,0.22689690161795686,35.09426660898664,63461.12323812876,22848.42896111983
NGC,137,168.74359982624796,-2.4035029940112387,0.17601464508196454,30.575339422043083,31859.046161932714,2797.8560428906
NGC,138,225.7246660347967,33.045613719779226,0.1970171792990346,16.75254075796706,10126.121501067544,1675.9631943755662
NGC,139,237.11698865650337,6.288187161044051,0.17758427941572116,17.28850623331413,8795.27080232885,65.28674088064116
NGC,140,237.999427167752,2.2709044169977717,0.12059086371262333,21.642881597221475,15927.044241860583,2454.3981981622733
NGC,141,203.1279590228812,3.7336853642816084,0.20826769025403305,21.75149459376807,17283.732931730003,2244.7647424443467
NGC,142,181.9433930254132,-0.5431355731111226,0.19768999114016533,19.429927379128173,12685.675570275589,2622.498556821921
NGC,143,216.92793250356053,2.7108195338133654,0.1885949057893715,17.35794155503325,10747.445979350934,1179.0558750228686
NGC,144,243.96092521192165,8.333672437167529,0.1899469462827653,24.71608305791988,22499.073176974107,98.49254328214154
NGC,145,162.1043730509751,1.5018687703112548,0.22690828250557213,17.201229824535982,10610.011797759742,2041.2051460550495
NGC,146,208.59969125515227,7.0294046680392475,0.19874173415266966,16.69592094819083,11499.4347475813,1919.4912565315556
NGC,147,137.8127616018058,-0.16198959213072475,0.1862338775027038,34.48364161832779,46186.34978900332,2436.613966396969
NGC,148,261.7650648391066,16.312454871176055,0.13341725608577001,23.855812518063658,25337.73753021746,6080.528599516627
NGC,149,234.7868567696748,0.27685186719484206,0.17049129193633525,15.852192333802764,8680.874404828955,1507.0158063863355
NGC,150,212.01438465395202,-2.535647465971367,0.19487899674896073,24.17850195777499,22738.195952911294,3695.083020105836
NGC,151,199.90180450117163,-2.98784681800402,0.19194242136623843,26.25458066068836,26127.066283430075,3252.0615456537844
NGC,152,266.9205903359265,30.700984779957942,0.2146519053730257,21.42297705519383,17136.541450779532,1737.6740010489193
NGC,153,237.99343770538536,4.2575210903691385,0.17185104130232073,27.546554845228393,24887.199955506956,701.8409847692556
NGC,154,156.71247646498892,-2.509907583138606,0.18590135502781746,28.010827347279676,27753.464900354942,3724.2402693887484
NGC,155,131.75688272652775,-2.1257902511255686,0.16561348054709985,26.616985622768336,28034.232791813658,1831.9872456325684
NGC,156,125.0462554080568,2.4827266460161277,0.2069460344376345,20.412197737908787,17264.84832377037,3746.604886098721
NGC,157,206.55925769817827,8.119465802454153,0.23196035442963775,19.871690615363097,18268.20441675071,6597.769536452083
NGC,158,155.4563643372592,-4.651807508129964,0.1324975076013546,16.64416149987893,8751.478670346185,1187.2702416462307
NGC,159,170.35767005030337,-1.7454607804984925,0.18033770745824046,36.38196402620699,56221.58498884559,3033.302119783695
NGC,160,197.43027205090576,4.0032379167975725,0.1478521313410976,22.191587229921762,19308.818421397187,3585.576879492012
NGC,161,233.72485593222467,4.895908692875574,0.16330314665164608,37.03000387378612,63380.22937716548,8752.072871389855
NGC,162,127.06209463558464,4.903456833294286,0.184027625644067,16.02978748806704,8646.297446125807,1371.4598281668013
NGC,163,219.77669450528532,43.711467520049744,0.13766739935812997,22.085799386895985,21987.67148917875,5887.672585574107
NGC,164,230.5840894092509,-0.38429229789853636,0.21457370183701874,32.513711237546616,47440.54226361627,6989.853644148219
NGC,165,95.97326714669754,65.73856334250736,0.22196443485200085,19.752974444107753,15122.699805740383,3641.8125729995304
NGC,166,133.4883402379889,3.3688547716987234,0.21981820491948623,23.730593662064095,22835.88561450083,3894.245464054228
NGC,167,138.3386880819504,-2.341502614389634,0.20729676349197995,25.103534171745345,21818.261507607305,0.0
NGC,168,172.21689778660362,-7.559161346492018,0.19065140655690624,15.592292079998467,9816.136221459585,2787.3587064408316
NGC,169,207.56185157185442,6.530022602836444,0.15628035330331985,23.905540340285533,24524.77687220495,7011.181251355372
NGC,170,231.04417060458894,5.279969850087342,0.22057313556481406,31.945022469426547,46008.741105390756,6669.917455718136
NGC,171,215.4058709578245,3.9436126881342166,0.17165996884300744,24.190772486936194,26928.024974552725,7645.893994691217
NGC,172,220.84625691458183,40.22527591703649,0.12361565320493866,27.25994660819081,30517.214411254026,7210.158432300212
NGC,173,227.4525362341901,3.0655097654545256,0.1843008383515223,16.204768838754717,10877.595091970712,2040.7006151679286
NGC,174,272.3548091413428,32.143504582983994,0.22467167236161947,11.247297451032495,3526.50413849648,757.3273372764335
NGC,175,221.11200822043645,39.51778656216393,0.22617328680611068,11.88216102646802,4050.088378943012,0.0
NGC,176,180.36735864424452,-0.5251267109931038,0.18335828331155732,19.970021171101816,15691.357402198231,3392.576955838929
NGC,177,172.13207828717677,-0.5807250967924316,0.22234393103995673,15.130600336277286,6573.692728788347,0.0
NGC,178,268.49268092693455,25.989555745723866,0.2048635022515086,14.44192575923364,6509.628642885508,720.9613270680279
NGC,179,184.1241828629769,-1.2742881215909176,0.20775685489511542,18.31282528924175,11880.86155610956,2057.00630912499
NGC,180,166.16738037510606,-0.7241921701451345,0.19229604787117544,20.591875076752178,12826.368549195746,12.427138321282518
NGC,181,172.54753421773785,-3.053599186867402,0.1935415611565716,14.171638933051266,5800.032813570657,0.0
NGC,182,112.63444246177542,30.42614393666722,0.20229079714764872,20.498491495370747,18973.176707377905,5771.14501236557
NGC,183,144.16739301579815,-4.145667833589844,0.1182689643362416,27.53964951783468,31968.12072707123,7200.7901481911085
NGC,184,123.87111442426934,7.438667764308879,0.2162809522134245,24.043064250637755,26799.02749037519,6378.282913170588
NGC,185,262.0898687914505,17.37850741069617,0.2218519740437987,17.89642097244566,9955.484211137255,0.0
NGC,186,219.4911374483166,44.43577529269752,0.11083153516531645,16.756645436670965,13607.208065076293,5331.493895459714
NGC,187,265.39924280980944,18.585922481313425,0.23279802693667498,22.003394263202168,19620.53245003163,5002.846315650924
NGC,188,216.34390950424876,4.8557708854492425,0.19350877983267525,14.510698080753452,8413.89302677788,2153.6601279369384
NGC,189,242.9541385971567,1.979143296197693,0.1969334888790744,22.091269972344225,18474.694691145833,3376.0395827529887
NGC,190,175.1210905466136,-7.809895935542645,0.20535218459845125,17.933075747152575,14532.502528284493,3773.63697159525
NGC,191,159.87168412055377,-5.122008430643599,0.12104704068754929,23.655684726423832,18838.9276793551,1378.6569176568944
NGC,192,219.14128840912022,34.7206124300964,0.21356628486501106,18.31175630464147,9891.317429358722,508.7300890420774
NGC,193,202.0174835806531,-1.08323096192631,0.21915666768478248,20.336927554842397,12917.433773408116,0.0
NGC,194,263.43810428707127,16.124343379500086,0.20224760567619454,27.099825849334497,24450.067054924868,1286.1892983452467
NGC,195,156.12711535156237,-3.5122148685893824,0.11872995100129903,20.23136244310357,17873.50479167242,3016.3283262211635
NGC,196,251.81526690251212,3.355745242337087,0.150225716337603,21.141135382759767,15972.014273651826,2945.016931547565
NGC,197,239.42230019729237,8.427461493679772,0.16269695219895813,16.38931638578735,7372.564437556803,16.628365518056118
NGC,198,215.10012543832545,3.8374566147447746,0.20610212319442386,17.408893513699102,12059.594196671816,2297.6837865160624
NGC,199,235.06562867095195,-0.4329227532469785,0.22157055222907263,19.48141000795938,13492.050876692936,2620.929045483686
NGC,200,207.63536526719102,50.14681279188736,0.20043756559460602,18.834441489221067,16649.310553361465,5438.502119035362
NGC,201,163.81248664437504,-2.9469088990093533,0.20683504199713393,13.527940272944981,5005.487931497923,0.0
NGC,202,206.21349416076606,3.2788341617042955,0.22098710355126405,18.479447431219572,9407.872319883365,0.49299227558431225
NGC,203,260.1239821997917,14.042009908122218,0.21277008549218332,23.93871881887889,19639.466696277726,2307.144326296005
NGC,204,165.14238803260113,-4.8253575150984975,0.21853891066153655,22.021912226460085,18049.19025259193,1341.700082085437
NGC,205,138.2431953885103,-5.743565596894015,0.18337071110501074,12.97774477623414,5027.126248570839,83.06322853535731
NGC,206,133.31671264298905,-2.2523277192615905,0.23136963109972486,21.943842345550735,17062.61054412342,2405.6402727351665
NGC,207,130.5479571346859,-5.721944329423712,0.16343526447051857,17.098056637524635,13035.795169989178,2984.9202182643526
NGC,208,271.05765254286564,30.497597551999736,0.19898699930420075,15.468629276619343,8887.7853743821,1556.3399058640525
NGC,209,222.5890149175319,2.0156756617010525,0.20250095960251158,18.296372713161333,11983.885741215652,2043.1749649243588
NGC,210,176.51654540515244,-1.6499329442841857,0.217341829094123,14.02284377032193,5863.252431130283,0.0
NGC,211,124.07114971127683,4.077605481405208,0.1839721360599051,13.784743759191027,6941.489530214182,1597.6617439059034
NGC,212,199.20533732459126,1.9240353327545148,0.19912768568886444,49.11108684102228,143417.92460427852,15227.034066590313
NGC,213,247.5725363200928,2.0086929839351826,0.14845729578139352,25.264815646545216,23211.073590906628,4194.046415691806
NGC,214,132.8647384883652,-5.780444049699512,0.23188582951730885,20.937718437216645,18094.26501442777,4153.9004210554995
NGC,215,219.8851854413117,33.919525366875156,0.15281840281620301,17.690940087738543,12841.946838868553,2749.825266724554
NGC,216,205.67254921311022,1.7578333321278343,0.15890898936948927,13.547594546294844,5229.1353900972845,0.0
NGC,217,139.7287745530684,0.3309255799462377,0.23124253058060135,28.525891323479758,35019.13800536071,8248.197605557254
NGC,218,257.6951358280903,9.47482668236165,0.14060699590785816,10.733507810770456,3010.712762979816,574.8959692031489
NGC,219,254.7930560439022,4.622076638844613,0.19310213171950558,10.664433432892467,3248.3861196010716,494.9389967651735
NGC,220,242.0738734209937,9.399042371761963,0.13531634990654878,29.417811610486027,37270.64045553795,8210.190397649134
NGC,221,142.1998016617001,-6.1807411937603405,0.15520112333318237,17.59716053895088,10883.962462031433,2012.3062075080413
NGC,222,159.2764362718778,-7.459336798440367,0.1839134610346092,17.743462126735313,11655.575494954363,2149.8803938280857
NGC,223,254.29760333527958,6.430813817564229,0.13224667137617468,17.347188301512386,11189.636661444152,2657.07896273954
NGC,224,244.764738277446,10.62090927902265,0.12667629867586883,14.863623478896146,8904.930837100024,2310.223115287726
NGC,225,257.77440798212274,13.752136605341134,0.18289603913239502,20.599423541317577,15305.252502796386,2132.046163280566
NGC,226,148.5212805576256,-6.460437327464723,0.19072440054468068,15.356601132417063,6956.1388357997785,853.1793832367116
NGC,227,257.8907661084305,9.163935564182692,0.23389552975407588,11.736197630407398,4346.248666451206,1205.1440966609616
NGC,228,175.11010764933462,0.14276830266879678,0.1517588245440009,16.948013375443736,9622.125248814991,1331.3638322695003
NGC,229,242.96666035927996,2.7935603815555954,0.14510634020201926,22.556584281392205,17455.379303849353,2657.3060118047965
NGC,230,227.9802292970121,1.0933303180292622,0.20970902748875925,14.146433318434495,5603.145796422798,0.0
NGC,231,146.82974714992315,-4.258725420433921,0.2182865120952459,24.350958778249247,18636.084770857036,746.8801260527173
NGC,232,115.61662850644879,25.837860668770663,0.22573883066392847,28.437290225180963,33022.10374922592,6358.259230285535
NGC,233,231.99301355525554,2.9951757067101608,0.10252617458501724,24.233932667605252,23552.238630323314,3937.787716967472
NGC,234,218.8570387201855,38.14702045697273,0.17510973892341505,17.811541474308225,9451.039676052513,0.016723900417735364
NGC,235,260.32675565105893,15.36199922172934,0.14453662640025036,18.495170629308557,12244.264711399072,2113.7301127818328
NGC,236,211.32518018279853,47.68577041809414,0.20975685165528007,20.059188558846508,21530.133419778056,7205.67384495685
NGC,237,209.641959948155,5.3144732872020475,0.16705893579697811,17.44445559076095,13293.283746009556,3249.439813798576
NGC,238,130.09568435110464,-1.7216410138917264,0.10355363953112859,13.867802148866065,5452.1772837458775,896.238596672537
NGC,239,197.18686009295047,4.328425389628934,0.1264528560008653,21.544388694951568,18291.134624166192,5467.586139317741
NGC,240,112.89006841601841,26.312209611846836,0.21874401318640277,11.364681023005986,4462.761585756068,1609.5295638337109
NGC,241,186.59431313330722,-0.24864506461502808,0.14067311724140932,15.875069637005788,11769.055950886568,3435.3161610174893
NGC,242,178.9649111494759,-3.6628448691890743,0.18557435460863947,12.49362621954824,6130.196425206259,1608.0409422290622
NGC,243,145.41845018942755,-2.507829111649396,0.09933180394078801,15.863094117365861,10989.698206476034,2687.525967876932
NGC,244,166.62491324531285,-1.4564655518388467,0.13087463851318015,15.601676884297698,6242.103092437679,0.0
NGC,245,129.58222711239992,-4.956396599436836,0.20786877045708668,18.367127282035405,11281.085894697506,2087.3287272986913
NGC,246,161.16712610378067,0.8138667979684105,0.18609835852440326,18.25923262488381,11437.986102870971,1523.1509813236073
NGC,247,177.556233483823,-5.339230136385274,0.19135726380940488,15.29266270805291,8151.82017237624,1710.9904916828075
NGC,248,210.0841824118231,2.5521908394556343,0.12456797342318648,15.948453628693294,10387.50328411475,1328.8422967326621
NGC,249,241.10538159857313,10.312341315187245,0.22079855779083865,20.60996918482959,12996.837513810407,112.36423597241051
NGC,250,177.10542460760198,-5.262360686655707,0.20772812025093085,17.75364001962804,12451.109812227382,1758.679442642095
NGC,251,139.5349538490195,-4.604261672833149,0.17634847598893016,16.619987270933517,8754.33601807826,418.6158413706187
NGC,252,164.40141691617217,1.506603197575014,0.19163211759153626,21.25464018396551,16927.718378606845,1764.6477456528175
NGC,253,175.30656341928267,-1.7571154039938828,0.21670786646766202,15.65957225880039,7013.731321713082,0.0
NGC,254,203.61858789477196,-2.0266826246619773,0.1553238848266669,22.593060014959814,17883.976786896805,3111.1841268198577
NGC,255,139.89702398309805,-0.464541534558666,0.19048237005456967,41.790522571860066,83089.71443657484,7697.91184829123
NGC,256,217.58352299782092,2.234672153342628,0.18590222706815748,20.297440277899184,16118.070555605991,1567.7239620937748
NGC,257,272.81056306548567,33.86898170978387,0.19568250437500678,14.19177408618875,8272.24124705983,1747.3360750276377
NGC,258,160.6817621663773,-7.1258915831767125,0.2011351636254492,26.875298047542927,29420.306764201785,3640.043802299295
NGC,259,245.67376359200355,4.907291033924194,0.09376002367289908,24.906995233136527,25313.830818484246,4653.312665925404
NGC,260,143.83912623646017,-2.427910991859987,0.078397494645064,14.795355642112389,8282.24421989836,2099.8005479964468
NGC,261,97.04253477464285,66.17441532713916,0.19853687057990574,24.133498078532245,26461.713014741836,8187.795213206219
NGC,262,260.43284608457844,16.309959101582194,0.20268915715292102,16.413260587433257,8012.579296159041,237.6624709850425
NGC,263,110.17630911733451,35.74407256991884,0.20697438716197902,19.105378623621117,13595.109580656159,3215.6686209024942
NGC,264,140.27087270273285,-0.4569939122036927,0.1473968072957062,24.8582652493837,21849.082785134127,2275.976197374564
NGC,265,223.1662318819301,1.778940939169047,0.17906327716501844,25.482788140830344,28469.21695713064,5761.260762449652
NGC,266,190.53484918460302,-6.469112597756975,0.10556357583143516,10.963400668029015,3552.1974202903707,1125.872374264092
NGC,267,271.2677144242066,30.08200229352368,0.22234061880441033,14.90735795053227,7377.564337094076,1686.216910259746
NGC,268,216.69758223438356,4.522200567124362,0.20308841037361408,16.69428750388584,10667.263035992548,2454.7539275530867
NGC,269,131.6425151002265,1.1422358367003307,0.21454585561429776,24.107186101066038,17266.2872591455,0.0
NGC,270,164.75752613843588,-2.5995648061615153,0.20215810636768164,23.712250629440767,20318.618583897784,8.561541625771783
NGC,271,141.81014842825982,-3.376288389774919,0.16124488894687014,19.48355585912301,12364.42997308264,0.0
NGC,272,254.25709757048406,9.802564626056675,0.22907424310051924,17.716142807823587,9946.244176619048,647.6666553894859
NGC,273,227.48453901399043,2.327414735874006,0.21292452649944904,19.55315757506084,14664.287214233265,1498.2217291879244
NGC,274,128.52214328738367,4.320016977218418,0.15295197944388605,15.739356804275854,8403.395869756223,1429.686990094062
NGC,275,159.60071182085687,0.9193104719743872,0.22548747874732414,20.91152964738766,15516.592042278759,2304.5582868032243
NGC,276,205.11550385318816,-1.3576453832237212,0.1555902431301993,26.96025424447996,28308.188650763914,4194.348620180446
NGC,277,210.65880822127968,-0.4021518419850487,0.20092230218938556,19.27461401929813,12203.390240989009,112.1068672735877
NGC,278,218.61400383901855,36.00405277941959,0.17204665351095708,27.7060103494112,28666.802357720844,1430.5367835376358
NGC,279,220.31619983755846,37.94979042604957,0.15436190449554582,24.11374985039572,18486.419010345435,129.72364932315085
NGC,280,266.10382783862553,29.579298469639504,0.22197143679843898,29.448373075045907,44893.72827566275,8454.203566503988
NGC,281,266.7069392638118,32.374738408906104,0.2050126721884189,21.806242410633757,18421.480431244938,2987.572673662253
NGC,282,130.11531219152658,-0.688781383718149,0.072307344054126,15.360887463154238,9716.618378328445,2442.873894313157
NGC,283,222.9430577216325,35.873012179226755,0.16657333001080457,14.55743630446737,6084.07594704304,27.644251148363562
NGC,284,195.67157795485375,-3.401921276921009,0.21997702947192202,23.18605806826486,16864.746986916423,163.0209980783455
NGC,285,220.70561095312624,44.9226645353732,0.2041861503167712,15.106074726887286,8777.124928631769,1827.8435757655109
NGC,286,140.7492864492562,-5.460658709163116,0.1412126796633596,27.417876943584734,31483.367825664427,5526.127704208776
NGC,287,262.7799912703672,16.35802330274683,0.16839023888834695,24.142711454060358,20444.185602734717,1811.6698487153633
NGC,288,224.22334236451005,2.274702225988193,0.21315849646483911,20.626054236547596,17402.93623532957,3060.161527214951
NGC,289,265.99886245185553,31.963889951364163,0.22637535478930512,15.497573433066668,8408.540548537088,1552.553844345488
NGC,290,147.61830159205462,-5.874248866583753,0.12727700174854661,14.411210422811473,7657.981909546667,1356.6760641349717
NGC,291,209.19254618860185,2.496121853395439,0.15665682182445448,19.288285948577556,12162.927463376504,406.8971333515785
NGC,292,244.25403767116558,5.773076479518302,0.18549968781200388,12.164180876501012,4174.32305705964,0.0
NGC,293,260.0589762000898,16.051492682901856,0.1995344370164701,20.255497553511077,15016.869624169547,1527.325741943627
NGC,294,158.07254375797388,-4.501842596934311,0.17060368116386765,21.966109062519738,15623.596300991887,15.11374289940332
NGC,295,129.1347024623582,1.8462602912583475,0.13153123366205755,34.447621818441576,62673.81961199424,14331.284075352434
NGC,296,246.00721682103529,1.4665949003585037,0.11514673183345427,14.245440803224078,7951.079408224319,1752.5094933556256
NGC,297,249.72263968940007,3.6673875139928533,0.11923996826052218,20.284768928512594,13649.013149507093,2201.8133273129465
NGC,298,136.2806285032866,2.163813596523935,0.1699149704984261,18.248867498498466,10460.943623586558,1306.54076562132
NGC,299,211.57683790016583,-0.5565871891702485,0.15486218868757928,28.291657595840597,34033.4714078573,5038.37258910894
NGC,300,268.3483393909651,35.511805288034715,0.2061667204451604,12.609819598880675,4720.564172532966,934.2240861924423
NGC,301,265.4491444114725,18.59471333591713,0.11653840499552676,13.502192120055671,6655.080673579972,1555.102266762837
NGC,302,163.73569142518636,-2.0469558037810898,0.1827430710060507,11.958120798390365,3851.5658583661907,0.0
NGC,303,172.9536010543821,1.878024567864341,0.2331012651077551,14.720369836992237,6816.146998761172,976.5725495038223
NGC,304,126.89005531651102,2.4103490695920686,0.2316956741355342,21.73559696041749,16645.717546705382,2942.994001845037
NGC,305,213.63882920757342,39.46501109481245,0.19574650559436987,22.102178662261103,22812.124475141976,6704.854700075807
NGC,306,115.364852922531,23.726126912584323,0.23370808938544824,17.31158532334563,14530.15266449587,5459.506325976873
NGC,307,220.3617302305962,-0.13430387015089765,0.12302594410613141,14.517687770559455,6670.126427333291,122.31142231078051
NGC,308,244.88061028616175,1.7883061825550821,0.1765709399829448,22.115588278780788,17925.828323978814,3347.971405882836
NGC,309,164.86313491904994,-6.284553593069211,0.21503090665892316,28.980999664414757,39129.11498766636,7226.139702052062
NGC,310,247.0585442173347,3.7565039783162386,0.21360487400260647,26.59603184728484,24395.94837169884,0.0
NGC,311,125.90603388532975,5.373722545046674,0.14434647231655584,20.092435247152903,16173.756406771978,3477.0497431336466
NGC,312,259.7936803721565,17.56189107060359,0.20162418257971065,24.959610876276166,30639.525596405114,5980.752680253977
NGC,313,130.40556550132428,-2.2132062460488724,0.17555644656569533,19.851248490611646,11924.209801884845,149.58531736456908
NGC,314,264.3354753147368,21.164158493021453,0.10856111477106144,25.648601998862958,34064.10718666137,9362.962852584476
NGC,315,177.73382515187987,-1.0761210025435592,0.14651683827467657,18.244593165137953,11992.142829135937,1506.8102278958888
NGC,316,274.7233446943471,41.0621802597248,0.14746840142822149,14.300530222108254,9670.905017220863,3232.6582445681156
NGC,317,216.3408288766362,2.5372408076381676,0.21534448779588672,12.21593390044193,3909.1048877109984,5.013228014014121
NGC,318,227.51375711265035,-2.359862995310754,0.18290785017995123,13.781384088511166,5292.952689994208,832.3674355586984
NGC,319,162.44857265688657,-4.417801416080629,0.21380845842505103,21.620574011226086,15244.05267702692,0.0
NGC,320,158.66435459293285,-4.280474656975781,0.20748269836274802,15.620364746837588,7741.201120096152,0.0
NGC,321,254.762621773261,7.398559180754214,0.20007073547050835,32.56836938216558,46164.815217679316,6703.535949066869
NGC,322,192.26960110168454,-6.91466459431226,0.14657602641454956,15.70815887722597,9507.002885933987,2011.6652280682415
