2.1187478201e+01,-5.1482534277e+01,-1.3186268663e+02,-9.1499216947e+01,-1.5065444152e+02,-1.5311202405e+02,-2.7030807655e+02,-1.5453449510e+02,-3.3390380600e+02,5.4978829976e+01,1.7437609178e+03,3.5269614583e+01,-2.4057305577e+02,-2.9450104583e+01,-5.8425923197e+01,-7.7104696945e+01,-6.2879110746e+01,-2.4582127663e+01,-3.7079338160e+00,5.4512088905e-01,-2.1769284872e+01,-1.0984051180e+00
2.0623732730e+01,3.8786578946e+00,6.3852047991e+00,-9.7321484774e+01,-1.7874526926e+02,-1.6516450866e+02,-2.1590291282e+02,-1.4659894305e+02,-1.0591776771e+02,-3.0638840441e+02,3.5269614583e+01,1.5459150833e+03,1.2313405325e+02,-1.9165700629e+02,-9.9736680571e+01,-1.1583043444e+02,-7.8466586588e+01,-1.2637255268e+01,-5.1552040156e+00,-5.1576232701e+00,-1.2303952077e+01,-9.0112517279e-01
1.7768780571e+01,5.3105879771e-01,1.2611047333e+01,-5.3510403405e+01,-1.1420333141e+02,-9.2916342551e+01,-1.0388107743e+02,-4.4274543736e+01,-7.9838852193e+01,-7.9891723047e+01,-2.4057305577e+02,1.2313405325e+02,1.1417955051e+03,-1.0327462107e+02,-1.7658092647e+02,-1.0330940041e+02,-6.7513091225e+01,-1.2139892779e+01,-9.1838478960e+00,1.8150497254e+00,-1.5271672599e+01,-1.5259056219e+00
1.7966328616e+00,5.2895208946e+00,2.3065167125e+01,-2.2352207333e+01,-7.7983802997e+01,-6.8456227266e+01,-6.5030617108e+01,-4.4466909378e+01,-2.7201248061e+01,-3.2336747200e+01,-2.9450104583e+01,-1.9165700629e+02,-1.0327462107e+02,9.1494949079e+02,-5.3043015029e+01,-1.5251562267e+02,-5.1808761259e+01,-1.4821729954e+01,-3.7379203161e+00,2.3560483693e+00,-9.0834781046e+00,-1.1650760290e+00
1.1369939732e+01,1.1863301551e+01,1.6431536825e+01,-3.0531792689e+01,-5.8335952346e+01,-5.7608890599e+01,-7.5295129425e+01,-3.2291635559e+01,-2.3577424941e+01,-1.9868230041e+01,-5.8425923197e+01,-9.9736680571e+01,-1.7658092647e+02,-5.3043015029e+01,1.0812840291e+03,-2.7813890047e+02,-1.7318907824e+02,2.5687248990e+01,-8.6465956699e+00,9.7861174497e-01,-2.4799389708e+00,-7.4081257911e-01
2.7754402645e+01,2.1524553833e+01,1.9952030462e+01,4.1759934560e+00,-6.3155055820e+01,-7.2551315070e+01,-5.5339842357e+01,-3.3594467099e+01,-4.3290226048e+01,-8.2197696233e+01,-7.7104696945e+01,-1.1583043444e+02,-1.0330940041e+02,-1.5251562267e+02,-2.7813890047e+02,1.0105755689e+03,1.5400250067e+02,-1.3419803396e+02,7.1038978978e+00,5.1072676941e+00,-3.7663025587e+01,-2.8252322392e+00
1.2247465365e+01,8.2217136856e+00,2.0688096739e+01,1.7853851152e+01,3.8708943317e+00,-6.7218679859e+00,1.0572004695e+01,-9.0356356497e+00,-5.8349295022e+01,-1.0157268179e+02,-6.2879110746e+01,-7.8466586588e+01,-6.7513091225e+01,-5.1808761259e+01,-1.7318907824e+02,1.5400250067e+02,4.6277909991e+02,-2.7038005678e+01,-3.5502163230e+01,-7.8826576711e-01,-1.6980041788e+01,-9.0292728035e-01
8.8657956165e-01,-6.3578534652e+00,-1.0170268065e+01,-8.3234590589e+00,-4.4808724954e+00,-8.9255714580e+00,3.9304280876e+00,-1.5789920574e+01,-4.3075986607e+01,-4.1403586824e+01,-2.4582127663e+01,-1.2637255268e+01,-1.2139892779e+01,-1.4821729954e+01,2.5687248990e+01,-1.3419803396e+02,-2.7038005678e+01,4.0801726809e+02,-2.1948129213e+01,-7.7231826296e+00,-4.1263353837e+01,-3.2674605798e+00
4.6778105549e+00,6.9082807518e-02,2.5178655904e+00,-9.4643817210e+00,-1.2738203293e+01,-1.2633660956e+01,-1.0346857887e+01,-6.6520436699e+00,-1.4875669914e+01,-8.6168025511e+00,-3.7079338160e+00,-5.1552040156e+00,-9.1838478960e+00,-3.7379203161e+00,-8.6465956698e+00,7.1038978978e+00,-3.5502163230e+01,-2.1948129213e+01,1.6344217267e+02,-6.2701095543e+01,4.4390067417e+01,4.1119138460e+00
-8.2768314793e+00,-2.6239777868e+00,2.1272717640e+00,-4.4131201063e+00,-2.6208298162e+00,1.3744444552e+00,1.1806047344e+01,7.1762256301e+00,1.7853563208e+00,1.1986433592e+00,5.4512088906e-01,-5.1576232701e+00,1.8150497254e+00,2.3560483693e+00,9.7861174497e-01,5.1072676941e+00,-7.8826576710e-01,-7.7231826296e+00,-6.2701095543e+01,3.8481778582e+02,-2.9987890531e+02,-2.7091861660e+01
7.5929699181e+00,2.5890495828e+00,-1.0163184360e+01,4.5553162934e+00,-7.4127664421e+00,-1.4961123824e+01,-3.1913210347e+01,-1.3197855872e+01,-2.5616395802e+01,-2.4294860791e+01,-2.1769284872e+01,-1.2303952077e+01,-1.5271672599e+01,-9.0834781046e+00,-2.4799389708e+00,-3.7663025587e+01,-1.6980041788e+01,-4.1263353837e+01,4.4390067417e+01,-2.9987890531e+02,4.9388490944e+02,3.0722777335e+01
9.7709315739e-01,1.0076774336e+00,1.1999898230e+00,2.8513629308e-01,-1.1927549870e+00,-1.5964052778e+00,-2.1327665087e+00,-1.2683751795e+00,-2.2087716508e+00,-2.0962837341e+00,-1.0984051180e+00,-9.0112517279e-01,-1.5259056219e+00,-1.1650760290e+00,-7.4081257911e-01,-2.8252322392e+00,-9.0292728035e-01,-3.2674605798e+00,4.1119138460e+00,-2.7091861660e+01,3.0722777335e+01,1.1635226500e+01
